sequence_index,word,layer
3419,"sparkle","基础词"
3420,"space","基础词"
3421,"spacecraft","基础词"
3422,"spacious","基础词"
3423,"tie","基础词"
3424,"tide","基础词"
3425,"tidy","基础词"
3426,"tight","基础词"
3427,"tilt","基础词"
3428,"weekday","基础词"
3429,"weekly","基础词"
3430,"weed","基础词"
3431,"weep","基础词"
3432,"well-known","基础词"
3433,"wet","基础词"
3434,"ancestor","基础词"
3435,"ancient","基础词"
3436,"and","基础词"
3437,"anecdote","基础词"
3438,"angel","基础词"
3439,"angle","基础词"
3440,"anger","基础词"
3441,"angry","基础词"
3442,"ankle","基础词"
3443,"anniversary","基础词"
3444,"announce","基础词"
3445,"antenna","基础词"
3446,"antique","基础词"
3447,"bet","基础词"
3448,"betray","基础词"
3449,"better","基础词"
3450,"between","基础词"
3451,"beware","基础词"
3452,"bewilder","基础词"
3453,"beyond","基础词"
3454,"cloth","基础词"
3455,"clothe","基础词"
3456,"clothes","基础词"
3457,"clothing","基础词"
3458,"cloud","基础词"
3459,"cloudy","基础词"
3460,"clue","基础词"
3461,"clumsy","基础词"
3462,"cluster","基础词"
3463,"clutch","基础词"
3464,"desolate","基础词"
3465,"despair","基础词"
3466,"desperate","基础词"
3467,"destination","基础词"
3468,"destiny","基础词"
3469,"destruction","基础词"
3470,"destructive","基础词"
3471,"engine","基础词"
3472,"engineer","基础词"
3473,"engineering","基础词"
3474,"enormous","基础词"
3475,"enquire","基础词"
3476,"enrich","基础词"
3477,"enroll","基础词"
3478,"final","基础词"
3479,"finally","基础词"
3480,"fine","基础词"
3481,"finish","基础词"
3482,"fire","基础词"
3483,"fireman","基础词"
3484,"fireplace","基础词"
3485,"fiscal","基础词"
3486,"fish","基础词"
3487,"fisherman","基础词"
3488,"inner","基础词"
3489,"innumerable","基础词"
3490,"input","基础词"
3491,"inquiry","基础词"
3492,"lecture","基础词"
3493,"legacy","基础词"
3494,"legend","基础词"
3495,"lend","基础词"
3496,"lens","基础词"
3497,"lest","基础词"
3498,"poke","基础词"
3499,"polar","基础词"
3500,"pole","基础词"
3501,"pollute","基础词"
3502,"pollution","基础词"
3503,"pool","基础词"
3504,"remark","基础词"
3505,"remarkable","基础词"
3506,"greedy","基础词"
3507,"green","基础词"
3508,"greenhouse","基础词"
3509,"greet","基础词"
3510,"greeting","基础词"
3511,"beast","基础词"
3512,"beat","基础词"
3513,"before","基础词"
3514,"blind","基础词"
3515,"block","基础词"
3516,"blood","基础词"
3517,"bloody","基础词"
3518,"tomb","基础词"
3519,"tongue","基础词"
3520,"tool","基础词"
3521,"top","基础词"
3522,"torch","基础词"
3523,"torment","基础词"
3524,"torture","基础词"
3525,"torrent","基础词"
3526,"whole","基础词"
3527,"wholly","基础词"
3528,"wholesome","基础词"
3529,"appall","基础词"
3530,"apparatus","基础词"
3531,"appendix","基础词"
3532,"appetite","基础词"
3533,"applaud","基础词"
3534,"applause","基础词"
3535,"appraisal","基础词"
3536,"approximate","基础词"
3537,"arbitrary","基础词"
3538,"arch","基础词"
3539,"compact","基础词"
3540,"companion","基础词"
3541,"company","基础词"
3542,"compartment","基础词"
3543,"compass","基础词"
3544,"compassion","基础词"
3545,"compatible","基础词"
3546,"composite","基础词"
3547,"compound","基础词"
3548,"compulsory","基础词"
3549,"compute","基础词"
3550,"conceal","基础词"
3551,"concede","基础词"
3552,"concert","基础词"
3553,"concession","基础词"
3554,"dilemma","基础词"
3555,"diligent","基础词"
3556,"dimension","基础词"
3557,"dine","基础词"
3558,"dinosaur","基础词"
3559,"dioxide","基础词"
3560,"dip","基础词"
3561,"diploma","基础词"
3562,"diplomatic","基础词"
3563,"direction","基础词"
3564,"director","基础词"
3565,"directory","基础词"
3566,"equip","基础词"
3567,"equipment","基础词"
3568,"equity","基础词"
3569,"groan","基础词"
3570,"grocer","基础词"
3571,"grope","基础词"
3572,"hobby","基础词"
3573,"hollow","基础词"
3574,"homogeneous","基础词"
3575,"honest","基础词"
3576,"install","基础词"
3577,"installation","基础词"
3578,"installment","基础词"
3579,"instance","基础词"
3580,"instant","基础词"
3581,"instantaneous","基础词"
3582,"limb","基础词"
3583,"limp","基础词"
3584,"linear","基础词"
3585,"linen","基础词"
3586,"liner","基础词"
3587,"linger","基础词"
3588,"linguistic","基础词"
3589,"mine","基础词"
3590,"mineral","基础词"
3591,"mingle","基础词"
3592,"miniature","基础词"
3593,"minimize","基础词"
3594,"minimum","基础词"
3595,"minister","基础词"
3596,"ministry","基础词"
3597,"minor","基础词"
3598,"minority","基础词"
3599,"minus","基础词"
3600,"minute","基础词"
3601,"ash","基础词"
3602,"ashamed","基础词"
3603,"ashore","基础词"
3604,"aspect","基础词"
3605,"aspire","基础词"
3606,"lumber","基础词"
3607,"lump","基础词"
3608,"lunar","基础词"
3609,"lung","基础词"
3610,"luxury","基础词"
3611,"lyric","基础词"
3612,"bracket","基础词"
3613,"brake","基础词"
3614,"brass","基础词"
3615,"brave","基础词"
3616,"cosmic","基础词"
3617,"cost","基础词"
3618,"costume","基础词"
3619,"cozy","基础词"
3620,"couch","基础词"
3621,"count","基础词"
3622,"counter","基础词"
3623,"counterpart","基础词"
3624,"country","基础词"
3625,"countryside","基础词"
3626,"county","基础词"
3627,"excitement","基础词"
3628,"exclaim","基础词"
3629,"excursion","基础词"
3630,"excuse","基础词"
3631,"exempt","基础词"
3632,"exercise","基础词"
3633,"foremost","基础词"
3634,"forgive","基础词"
3635,"forth","基础词"
3636,"forthcoming","基础词"
3637,"fortnight","基础词"
3638,"hospitality","基础词"
3639,"host","基础词"
3640,"hostage","基础词"
3641,"hostess","基础词"
3642,"hostile","基础词"
3643,"hound","基础词"
3644,"hover","基础词"
3645,"howl","基础词"
3646,"dock","基础词"
3647,"doctrine","基础词"
3648,"donate","基础词"
3649,"dose","基础词"
3650,"dot","基础词"
3651,"intimate","基础词"
3652,"intimidate","基础词"
3653,"intricate","基础词"
3654,"intrigue","基础词"
3655,"intrinsic","基础词"
3656,"intrude","基础词"
3657,"intuition","基础词"
3658,"invade","基础词"
3659,"invasion","基础词"
3660,"invalid","基础词"
3661,"invaluable","基础词"
3662,"proficiency","基础词"
3663,"profile","基础词"
3664,"rip","基础词"
3665,"ripe","基础词"
3666,"ritual","基础词"
3667,"roar","基础词"
3668,"roast","基础词"
3669,"rob","基础词"
3670,"robust","基础词"
3671,"rock","基础词"
3672,"rod","基础词"
3673,"motion","基础词"
3674,"motivate","基础词"
3675,"motive","基础词"
3676,"motor","基础词"
3677,"mount","基础词"
3678,"mourn","基础词"
3679,"move","基础词"
3680,"stiff","基础词"
3681,"still","基础词"
3682,"sting","基础词"
3683,"stitch","基础词"
3684,"romance","基础词"
3685,"romantic","基础词"
3686,"bounce","基础词"
3687,"bound","基础词"
3688,"boundary","基础词"
3689,"trap","基础词"
3690,"trash","基础词"
3691,"travel","基础词"
3692,"wooden","基础词"
3693,"work","基础词"
3694,"worker","基础词"
3695,"workout","基础词"
3696,"workshop","基础词"
3697,"as","基础词"
3698,"ascend","基础词"
3699,"ascertain","基础词"
3700,"ascribe","基础词"
3701,"cool","基础词"
3702,"cooperate","基础词"
3703,"cooperative","基础词"
3704,"coordinate","基础词"
3705,"cope","基础词"
3706,"copy","基础词"
3707,"copyright","基础词"
3708,"copper","基础词"
3709,"cord","基础词"
3710,"cordial","基础词"
3711,"core","基础词"
3712,"corn","基础词"
3713,"coronavirus","基础词"
3714,"correct","基础词"
3715,"correlate","基础词"
3716,"correspond","基础词"
3717,"correspondence","基础词"
3718,"correspondent","基础词"
3719,"corrode","基础词"
3720,"corrupt","基础词"
3721,"dive","基础词"
3722,"divine","基础词"
3723,"divorce","基础词"
3724,"dizzy","基础词"
3725,"evoke","基础词"
3726,"exact","基础词"
3727,"exceed","基础词"
3728,"exceedingly","基础词"
3729,"excel","基础词"
3730,"except","基础词"
3731,"exception","基础词"
3732,"exceptional","基础词"
3733,"excerpt","基础词"
3734,"excess","基础词"
3735,"gum","基础词"
3736,"gun","基础词"
3737,"gut","基础词"
3738,"interim","基础词"
3739,"intermediate","基础词"
3740,"intermittent","基础词"
3741,"interrupt","基础词"
3742,"intersection","基础词"
3743,"interval","基础词"
3744,"interview","基础词"
3745,"loyal","基础词"
3746,"loyalty","基础词"
3747,"lubricate","基础词"
3748,"luck","基础词"
3749,"lucky","基础词"
3750,"moist","基础词"
3751,"moisture","基础词"
3752,"molecule","基础词"
3753,"momentum","基础词"
3754,"monarch","基础词"
3755,"monetary","基础词"
3756,"monitor","基础词"
3757,"monster","基础词"
3758,"monument","基础词"
3759,"pride","基础词"
3760,"priest","基础词"
3761,"prize","基础词"
3762,"probability","基础词"
3763,"probable","基础词"
3764,"stoop","基础词"
3765,"storm","基础词"
3766,"strand","基础词"
3767,"strange","基础词"
3768,"stranger","基础词"
3769,"strap","基础词"
3770,"straw","基础词"
3771,"stream","基础词"
3772,"streamline","基础词"
3773,"trial","基础词"
3774,"triangle","基础词"
3775,"tribe","基础词"
3776,"tribute","基础词"
3777,"trick","基础词"
3778,"trifle","基础词"
3779,"trim","基础词"
3780,"trip","基础词"
3781,"triple","基础词"
3782,"worldwide","基础词"
3783,"worm","基础词"
3784,"worry","基础词"
3785,"worse","基础词"
3786,"wound","基础词"
3787,"wrap","基础词"
3788,"wreck","基础词"
3789,"breast","基础词"
3790,"breath","基础词"
3791,"breathe","基础词"
3792,"breeze","基础词"
3793,"bribe","基础词"
3794,"bridge","基础词"
3795,"bright","基础词"
3796,"brilliant","基础词"
3797,"bring","基础词"
3798,"couple","基础词"
3799,"coupon","基础词"
3800,"courage","基础词"
3801,"course","基础词"
3802,"cow","基础词"
3803,"coward","基础词"
3804,"downtown","基础词"
3805,"down","基础词"
3806,"downward","基础词"
3807,"doze","基础词"
3808,"drag","基础词"
3809,"dragon","基础词"
3810,"drain","基础词"
3811,"drastic","基础词"
3812,"draw","基础词"
3813,"drawback","基础词"
3814,"drawer","基础词"
3815,"drawing","基础词"
3816,"exhibit","基础词"
3817,"exhibition","基础词"
3818,"exile","基础词"
3819,"exit","基础词"
3820,"forum","基础词"
3821,"forward","基础词"
3822,"foster","基础词"
3823,"foul","基础词"
3824,"foundation","基础词"
3825,"fountain","基础词"
3826,"fraction","基础词"
3827,"fracture","基础词"
3828,"fragile","基础词"
3829,"fragment","基础词"
3830,"fragrant","基础词"
3831,"mortal","基础词"
3832,"mortgage","基础词"
3833,"mosaic","基础词"
3834,"body","基础词"
3835,"boot","基础词"
3836,"booth","基础词"
3837,"boss","基础词"
3838,"botany","基础词"
3839,"bottom","基础词"
3840,"art","基础词"
3841,"artery","基础词"
3842,"article","基础词"
3843,"articulate","基础词"
3844,"artifact","基础词"
3845,"artificial","基础词"
3846,"artist","基础词"
3847,"artistic","基础词"
3848,"disrupt","基础词"
3849,"dissipate","基础词"
3850,"distance","基础词"
3851,"distant","基础词"
3852,"distill","基础词"
3853,"distress","基础词"
3854,"district","基础词"
3855,"disturb","基础词"
3856,"disturbance","基础词"
3857,"eve","基础词"
3858,"even","基础词"
3859,"event","基础词"
3860,"eventually","基础词"
3861,"ever","基础词"
3862,"for","基础词"
3863,"forbid","基础词"
3864,"forehead","基础词"
3865,"foreign","基础词"
3866,"foreigner","基础词"
3867,"look","基础词"
3868,"loom","基础词"
3869,"loop","基础词"
3870,"loose","基础词"
3871,"loosen","基础词"
3872,"lord","基础词"
3873,"lorry","基础词"
3874,"lottery","基础词"
3875,"moan","基础词"
3876,"mob","基础词"
3877,"mobile","基础词"
3878,"mobilize","基础词"
3879,"module","基础词"
3880,"mould","基础词"
3881,"pretext","基础词"
3882,"pretty","基础词"
3883,"prevail","基础词"
3884,"prevalent","基础词"
3885,"rhetoric","基础词"
3886,"rhythm","基础词"
3887,"rib","基础词"
3888,"ribbon","基础词"
3889,"rid","基础词"
3890,"riddle","基础词"
3891,"ridge","基础词"
3892,"ridiculous","基础词"
3893,"rigid","基础词"
3894,"rigorous","基础词"
3895,"rim","基础词"
3896,"riot","基础词"
3897,"static","基础词"
3898,"station","基础词"
3899,"stationary","基础词"
3900,"stationery","基础词"
3901,"steak","基础词"
3902,"steam","基础词"
3903,"steep","基础词"
3904,"stereotype","基础词"
3905,"steward","基础词"
3906,"transcend","基础词"
3907,"transistor","基础词"
3908,"transit","基础词"
3909,"transition","基础词"
3910,"translate","基础词"
3911,"transparent","基础词"
3912,"intact","基础词"
3913,"interface","基础词"
3914,"interfere","基础词"
3915,"interference","基础词"
3916,"intervene","基础词"
3917,"contemplate","基础词"
3918,"contrive","基础词"
3919,"convenience","基础词"
3920,"convenient","基础词"
3921,"conversation","基础词"
3922,"conversely","基础词"
3923,"conversion","基础词"
3924,"convert","基础词"
3925,"convict","基础词"
3926,"conviction","基础词"
3927,"convince","基础词"
3928,"lively","基础词"
3929,"liver","基础词"
3930,"living","基础词"
3931,"loaf","基础词"
3932,"loan","基础词"
3933,"lobby","基础词"
3934,"locomotive","基础词"
3935,"lodge","基础词"
3936,"lofty","基础词"
3937,"log","基础词"
3938,"long","基础词"
3939,"longitude","基础词"
3940,"discount","基础词"
3941,"discourage","基础词"
3942,"discreet","基础词"
3943,"discrete","基础词"
3944,"discretion","基础词"
3945,"discrepancy","基础词"
3946,"disguise","基础词"
3947,"disgust","基础词"
3948,"dislike","基础词"
3949,"dismay","基础词"
3950,"disposal","基础词"
3951,"dispose","基础词"
3952,"disposition","基础词"
3953,"estate","基础词"
3954,"esteem","基础词"
3955,"eternal","基础词"
3956,"evacuate","基础词"
3957,"evade","基础词"
3958,"evaporate","基础词"
3959,"fond","基础词"
3960,"fool","基础词"
3961,"foolish","基础词"
3962,"foot","基础词"
3963,"footstep","基础词"
3964,"mist","基础词"
3965,"mistake","基础词"
3966,"mistress","基础词"
3967,"misunderstand","基础词"
3968,"nuisance","基础词"
3969,"numb","基础词"
3970,"numerical","基础词"
3971,"numerous","基础词"
3972,"nursery","基础词"
3973,"nurture","基础词"
3974,"nut","基础词"
3975,"nutrition","基础词"
3976,"ought","基础词"
3977,"outbreak","基础词"
3978,"outdoor","基础词"
3979,"outfit","基础词"
3980,"outing","基础词"
3981,"outskirts","基础词"
3982,"outstanding","基础词"
3983,"retail","基础词"
3984,"retain","基础词"
3985,"retention","基础词"
3986,"retire","基础词"
3987,"retort","基础词"
3988,"retreat","基础词"
3989,"retrieve","基础词"
3990,"retrospect","基础词"
3991,"revolt","基础词"
3992,"revolution","基础词"
3993,"revolutionary","基础词"
3994,"revolve","基础词"
3995,"stalk","基础词"
3996,"stain","基础词"
3997,"stake","基础词"
3998,"stale","基础词"
3999,"stall","基础词"
4000,"staple","基础词"
4001,"stamp","基础词"
4002,"stare","基础词"
4003,"tragedy","基础词"
4004,"tragic","基础词"
4005,"tram","基础词"
4006,"bow","基础词"
4007,"bowel","基础词"
4008,"bowl","基础词"
4009,"boycott","基础词"
4010,"contact","基础词"
4011,"contagious","基础词"
4012,"contain","基础词"
4013,"contaminate","基础词"
4014,"contingent","基础词"
4015,"bump","基础词"
4016,"burn","基础词"
4017,"burst","基础词"
4018,"bury","基础词"
4019,"crime","基础词"
4020,"criminal","基础词"
4021,"cripple","基础词"
4022,"crisp","基础词"
4023,"criterion","基础词"
4024,"crop","基础词"
4025,"cross","基础词"
4026,"crow","基础词"
4027,"crowd","基础词"
4028,"crown","基础词"
4029,"exquisite","基础词"
4030,"exterior","基础词"
4031,"external","基础词"
4032,"extra","基础词"
4033,"extract","基础词"
4034,"extraordinary","基础词"
4035,"friendly","基础词"
4036,"friendship","基础词"
4037,"fright","基础词"
4038,"frighten","基础词"
4039,"fringe","基础词"
4040,"frontier","基础词"
4041,"frost","基础词"
4042,"frown","基础词"
4043,"fry","基础词"
4044,"fuel","基础词"
4045,"fume","基础词"
4046,"funeral","基础词"
4047,"humid","基础词"
4048,"humidity","基础词"
4049,"humiliate","基础词"
4050,"humour","基础词"
4051,"humourous","基础词"
4052,"hunt","基础词"
4053,"hurl","基础词"
4054,"hurricane","基础词"
4055,"hygiene","基础词"
4056,"hypocrisy","基础词"
4057,"hypothesis","基础词"
4058,"hysterical","基础词"
4059,"invent","基础词"
4060,"invention","基础词"
4061,"inventory","基础词"
4062,"inverse","基础词"
4063,"invert","基础词"
4064,"invitation","基础词"
4065,"inward","基础词"
4066,"oval","基础词"
4067,"overflow","基础词"
4068,"overhaul","基础词"
4069,"overhead","基础词"
4070,"overhear","基础词"
4071,"overnight","基础词"
4072,"overt","基础词"
4073,"overtake","基础词"
4074,"overthrow","基础词"
4075,"overtime","基础词"
4076,"prone","基础词"
4077,"pronounce","基础词"
4078,"propagate","基础词"
4079,"propaganda","基础词"
4080,"prophet","基础词"
4081,"roof","基础词"
4082,"rope","基础词"
4083,"rotate","基础词"
4084,"rot","基础词"
4085,"rotten","基础词"
4086,"rough","基础词"
4087,"round","基础词"
4088,"roundabout","基础词"
4089,"rouse","基础词"
4090,"suite","基础词"
4091,"sum","基础词"
4092,"summary","基础词"
4093,"summit","基础词"
4094,"summon","基础词"
4095,"sunrise","基础词"
4096,"sunset","基础词"
4097,"sunshine","基础词"
4098,"hug","基础词"
4099,"huge","基础词"
4100,"hum","基础词"
4101,"auction","基础词"
4102,"audience","基础词"
4103,"audio","基础词"
4104,"audit","基础词"
4105,"auditorium","基础词"
4106,"augment","基础词"
4107,"aural","基础词"
4108,"authentic","基础词"
4109,"broad","基础词"
4110,"broadcast","基础词"
4111,"bruise","基础词"
4112,"brush","基础词"
4113,"brutal","基础词"
4114,"bud","基础词"
4115,"buffer","基础词"
4116,"buffet","基础词"
4117,"bug","基础词"
4118,"crack","基础词"
4119,"cradle","基础词"
4120,"craft","基础词"
4121,"crash","基础词"
4122,"crazy","基础词"
4123,"cream","基础词"
4124,"creature","基础词"
4125,"credentials","基础词"
4126,"crawl","基础词"
4127,"creep","基础词"
4128,"crew","基础词"
4129,"draft","基础词"
4130,"dread","基础词"
4131,"dress","基础词"
4132,"drift","基础词"
4133,"drill","基础词"
4134,"drip","基础词"
4135,"drop","基础词"
4136,"drone","基础词"
4137,"drought","基础词"
4138,"drown","基础词"
4139,"drum","基础词"
4140,"expedition","基础词"
4141,"expel","基础词"
4142,"expend","基础词"
4143,"expenditure","基础词"
4144,"expense","基础词"
4145,"explanation","基础词"
4146,"explicit","基础词"
4147,"explode","基础词"
4148,"explosion","基础词"
4149,"explosive","基础词"
4150,"frame","基础词"
4151,"framework","基础词"
4152,"franchise","基础词"
4153,"frank","基础词"
4154,"fraud","基础词"
4155,"freedom","基础词"
4156,"freelance","基础词"
4157,"freeze","基础词"
4158,"freight","基础词"
4159,"frequency","基础词"
4160,"frequent","基础词"
4161,"fresh","基础词"
4162,"friction","基础词"
4163,"strife","基础词"
4164,"strive","基础词"
4165,"struggle","基础词"
4166,"strip","基础词"
4167,"stripe","基础词"
4168,"stroke","基础词"
4169,"stroll","基础词"
4170,"strong","基础词"
4171,"stubborn","基础词"
4172,"studio","基础词"
4173,"stuff","基础词"
4174,"stumble","基础词"
4175,"sturdy","基础词"
4176,"style","基础词"
4177,"submarine","基础词"
4178,"submerge","基础词"
4179,"subtract","基础词"
4180,"sudden","基础词"
4181,"tug","基础词"
4182,"tuition","基础词"
4183,"tune","基础词"
4184,"tunnel","基础词"
4185,"turbine","基础词"
4186,"turkey","基础词"
4187,"turmoil","基础词"
4188,"tutor","基础词"
4189,"automatic","基础词"
4190,"automation","基础词"
4191,"autonomy","基础词"
4192,"avenue","基础词"
4193,"avert","基础词"
4194,"await","基础词"
4195,"awe","基础词"
4196,"awful","基础词"
4197,"axe","基础词"
4198,"axis","基础词"
4199,"bulk","基础词"
4200,"bully","基础词"
4201,"but","基础词"
4202,"button","基础词"
4203,"buzz","基础词"
4204,"by","基础词"
4205,"bypass","基础词"
4206,"crude","基础词"
4207,"cruel","基础词"
4208,"cruise","基础词"
4209,"crush","基础词"
4210,"crust","基础词"
4211,"crystal","基础词"
4212,"dull","基础词"
4213,"dumb","基础词"
4214,"dump","基础词"
4215,"duplicate","基础词"
4216,"dusk","基础词"
4217,"dwarf","基础词"
4218,"dwell","基础词"
4219,"dye","基础词"
4220,"dynasty","基础词"
4221,"fur","基础词"
4222,"furnish","基础词"
4223,"further","基础词"
4224,"furthermore","基础词"
4225,"fuse","基础词"
4226,"fuss","基础词"
4227,"futile","基础词"
4228,"iron","基础词"
4229,"irony","基础词"
4230,"irrespective","基础词"
4231,"irrigate","基础词"
4232,"irritate","基础词"
4233,"isle","基础词"
4234,"isolate","基础词"
4235,"ivory","基础词"
4236,"musical","基础词"
4237,"musician","基础词"
4238,"mute","基础词"
4239,"mutter","基础词"
4240,"owe","基础词"
4241,"owing","基础词"
4242,"owner","基础词"
4243,"ownership","基础词"
4244,"ozone","基础词"
4245,"prosecute","基础词"
4246,"prosper","基础词"
4247,"prosperity","基础词"
4248,"prosperous","基础词"
4249,"protect","基础词"
4250,"protein","基础词"
4251,"protest","基础词"
4252,"prototype","基础词"
4253,"proud","基础词"
4254,"province","基础词"
4255,"provision","基础词"
4256,"provoke","基础词"
4257,"royal","基础词"
4258,"royalty","基础词"
4259,"rub","基础词"
4260,"rubber","基础词"
4261,"rude","基础词"
4262,"ruin","基础词"
4263,"supermarket","基础词"
4264,"supersonic","基础词"
4265,"superstition","基础词"
4266,"surrender","基础词"
4267,"surround","基础词"
4268,"surroundings","基础词"
4269,"cycle","基础词"
4270,"cylinder","基础词"
4271,"cube","基础词"
4272,"cue","基础词"
4273,"cunning","基础词"
4274,"curb","基础词"
4275,"cure","基础词"
4276,"curl","基础词"
4277,"curriculum","基础词"
4278,"curse","基础词"
4279,"curve","基础词"
4280,"custom","基础词"
4281,"cyberspace","基础词"
4282,"surface","基础词"
4283,"surge","基础词"
4284,"surgeon","基础词"
4285,"surgery","基础词"
4286,"swallow","基础词"
4287,"swamp","基础词"
4288,"sway","基础词"
4289,"sweat","基础词"
4290,"sweep","基础词"
4291,"swift","基础词"
4292,"swim","基础词"
4293,"symbol","基础词"
4294,"symmetry","基础词"
4295,"sympathetic","基础词"
4296,"sympathize","基础词"
4297,"sympathy","基础词"
4298,"symphony","基础词"
4299,"symposium","基础词"
4300,"symptom","基础词"
4301,"syndrome","基础词"
4302,"synthesis","基础词"
4303,"synthetic","基础词"
4304,"much","基础词"
4305,"mud","基础词"
4306,"mug","基础词"
4307,"murder","基础词"
4308,"murmur","基础词"
4309,"multiple","基础词"
4310,"multiply","基础词"
4311,"multitude","基础词"
4312,"municipal","基础词"
4313,"muscle","基础词"
4314,"muscular","基础词"
4315,"puff","基础词"
4316,"pull","基础词"
4317,"pulse","基础词"
4318,"pump","基础词"
4319,"punch","基础词"
4320,"punctual","基础词"
4321,"punish","基础词"
4322,"puppet","基础词"
4323,"pure","基础词"
4324,"purify","基础词"
4325,"purpose","基础词"
4326,"purse","基础词"
4327,"rumour","基础词"
4328,"run","基础词"
4329,"rural","基础词"
4330,"rush","基础词"
4331,"rust","基础词"
4332,"ruthless","基础词"
4333,"attendant","基础词"
4334,"attorney","基础词"
4335,"attract","基础词"
4336,"attractive","基础词"
4337,"bunch","基础词"
4338,"bundle","基础词"
4339,"burden","基础词"
4340,"bureau","基础词"
4341,"bureaucracy","基础词"
4342,"burglar","基础词"
4343,"troop","基础词"
4344,"tropic","基础词"
4345,"tropical","基础词"
4346,"troublesome","基础词"
4347,"true","基础词"
4348,"trust","基础词"
4349,"trunk","基础词"
4350,"tube","基础词"
4351,"tuck","基础词"
4352,"twin","基础词"
4353,"twinkle","基础词"
4354,"wrench","基础词"
4355,"wrinkle","基础词"
4356,"wrist","基础词"
4357,"about","简单基础词"
4358,"accustom","简单基础词"
4359,"acre","简单基础词"
4360,"actor","简单基础词"
4361,"actress","简单基础词"
4362,"adjective","简单基础词"
4363,"administer","简单基础词"
4364,"airplane","简单基础词"
4365,"afraid","简单基础词"
4366,"after","简单基础词"
4367,"aftermath","简单基础词"
4368,"afternoon","简单基础词"
4369,"again","简单基础词"
4370,"agent","简单基础词"
4371,"ago","简单基础词"
4372,"agree","简单基础词"
4373,"agriculture","简单基础词"
4374,"air","简单基础词"
4375,"albeit","简单基础词"
4376,"album","简单基础词"
4377,"alcohol","简单基础词"
4378,"almost","简单基础词"
4379,"aloud","简单基础词"
4380,"already","简单基础词"
4381,"also","简单基础词"
4382,"aluminum","简单基础词"
4383,"always","简单基础词"
4384,"ambulance","简单基础词"
4385,"animal","简单基础词"
4386,"another","简单基础词"
4387,"ant","简单基础词"
4388,"archeology","简单基础词"
4389,"April","简单基础词"
4390,"arithmetic","简单基础词"
4391,"aside","简单基础词"
4392,"astronaut","简单基础词"
4393,"astronomy","简单基础词"
4394,"atom","简单基础词"
4395,"ask","简单基础词"
4396,"at","简单基础词"
4397,"athlete","简单基础词"
4398,"auto","简单基础词"
4399,"autumn","简单基础词"
4400,"aviation","简单基础词"
4401,"away","简单基础词"
4402,"bacon","简单基础词"
4403,"bag","简单基础词"
4404,"balcony","简单基础词"
4405,"balloon","简单基础词"
4406,"banana","简单基础词"
4407,"bank","简单基础词"
4408,"barber","简单基础词"
4409,"baseball","简单基础词"
4410,"basket","简单基础词"
4411,"basin","简单基础词"
4412,"basketball","简单基础词"
4413,"bat","简单基础词"
4414,"bathroom","简单基础词"
4415,"be","简单基础词"
4416,"beach","简单基础词"
4417,"bean","简单基础词"
4418,"beautiful","简单基础词"
4419,"beauty","简单基础词"
4420,"because","简单基础词"
4421,"bed","简单基础词"
4422,"bee","简单基础词"
4423,"beef","简单基础词"
4424,"beer","简单基础词"
4425,"bell","简单基础词"
4426,"best","简单基础词"
4427,"beverage","简单基础词"
4428,"bible","简单基础词"
4429,"big","简单基础词"
4430,"bird","简单基础词"
4431,"birthday","简单基础词"
4432,"biscuit","简单基础词"
4433,"black","简单基础词"
4434,"blackboard","简单基础词"
4435,"blog","简单基础词"
4436,"blouse","简单基础词"
4437,"blue","简单基础词"
4438,"boil","简单基础词"
4439,"borrow","简单基础词"
4440,"both","简单基础词"
4441,"bowling","简单基础词"
4442,"box","简单基础词"
4443,"boy","简单基础词"
4444,"brandy","简单基础词"
4445,"breakfast","简单基础词"
4446,"brick","简单基础词"
4447,"bride","简单基础词"
4448,"briefcase","简单基础词"
4449,"brochure","简单基础词"
4450,"broker","简单基础词"
4451,"bronze","简单基础词"
4452,"broom","简单基础词"
4453,"brother","简单基础词"
4454,"brow","简单基础词"
4455,"brown","简单基础词"
4456,"bucket","简单基础词"
4457,"bulb","简单基础词"
4458,"bull","简单基础词"
4459,"bullet","简单基础词"
4460,"bulletin","简单基础词"
4461,"bus","简单基础词"
4462,"bush","简单基础词"
4463,"busy","简单基础词"
4464,"butcher","简单基础词"
4465,"butter","简单基础词"
4466,"butterfly","简单基础词"
4467,"buy","简单基础词"
4468,"cabbage","简单基础词"
4469,"cabin","简单基础词"
4470,"cafe","简单基础词"
4471,"cafeteria","简单基础词"
4472,"cage","简单基础词"
4473,"cake","简单基础词"
4474,"calcium","简单基础词"
4475,"camera","简单基础词"
4476,"canal","简单基础词"
4477,"candle","简单基础词"
4478,"candy","简单基础词"
4479,"cannon","简单基础词"
4480,"canoe","简单基础词"
4481,"canteen","简单基础词"
4482,"canvas","简单基础词"
4483,"cap","简单基础词"
4484,"capsule","简单基础词"
4485,"car","简单基础词"
4486,"card","简单基础词"
4487,"care","简单基础词"
4488,"carpenter","简单基础词"
4489,"carpet","简单基础词"
4490,"cart","简单基础词"
4491,"cartoon","简单基础词"
4492,"cassette","简单基础词"
4493,"castle","简单基础词"
4494,"cat","简单基础词"
4495,"cathedral","简单基础词"
4496,"Catholic","简单基础词"
4497,"cattle","简单基础词"
4498,"cave","简单基础词"
4499,"cellar","简单基础词"
4500,"cemetery","简单基础词"
4501,"chalk","简单基础词"
4502,"cheap","简单基础词"
