sequence_index,word,layer
3188,feather,
3189,february,
3190,fee,
3191,feed,
3192,feeling,
3193,fell,
3194,fellowship,
3195,female,
3196,feminine,
3197,fence,
3198,ferry,
3199,fertiliser,
3200,festival,
3201,feudal,
3202,fever,
3203,fiber,
3204,fifty,
3205,fight,
3206,figure,
3207,film,
3208,fin,
3209,final,
3210,finally,
3211,fine,
3212,finger,
3213,finish,
3214,fireman,
3215,fireplace,
3216,firm,
3217,fisherman,
3218,fist,
3219,fitting,
3220,fix,
3221,fixture,
3222,flag,
3223,flame,
3224,flap,
3225,flare,
3226,flat,
3227,flatter,
3228,flavor,
3229,flee,
3230,fleet,
3231,flesh,
3232,flight,
3233,fling,
3234,flock,
3235,flood,
3236,floor,
3237,flour,
3238,flow,
3239,flu,
3240,fluent,
3241,flush,
3242,focus,
3243,fog,
3244,fold,
3245,folk,
3246,follow,
3247,following,
3248,fond,
3249,fool,
3250,foolish,
3251,foot,
3252,football,
3253,footstep,
3254,forbid,
3255,force,
3256,fore,
3257,forehead,
3258,foreign,
3259,foreigner,
3260,forest,
3261,forever,
3262,forget,
3263,forgive,
3264,fork,
3265,form,
3266,formal,
3267,formidable,
3268,fortnight,
3269,forward,
3270,foul,
3271,fountain,
3272,fourteen,
3273,fracture,
3274,fragrant,
3275,franchise,
3276,fraud,
3277,freedom,
3278,freelance,
3279,freeze,
3280,freight,
3281,fresh,
3282,friction,
3283,friday,
3284,fridge,
3285,friendly,
3286,friendship,
3287,fright,
3288,fringe,
3289,frog,
3290,frost,
3291,fruit,
3292,frustrate,
3293,fry,
3294,fuel,
3295,fulfil,
3296,fume,
3297,fun,
3298,function,
3299,fund,
3300,funeral,
3301,fur,
3302,furious,
3303,furniture,
3304,fuse,
3305,fuss,
3306,futile,
3307,future,
3308,gage,
3309,gain,
3310,galaxy,
3311,gallery,
3312,gallon,
3313,gallop,
3314,game,
3315,gang,
3316,gaol,
3317,gap,
3318,garage,
3319,garbage,
3320,garden,
3321,garlic,
3322,gas,
3323,gasolene,
3324,gasp,
3325,gate,
3326,gather,
3327,gauge,
3328,gay,
3329,gender,
3330,gene,
3331,generalise,
3332,generalize,
3333,generator,
3334,genetics,
3335,gentle,
3336,gentleman,
3337,gently,
3338,germ,
3339,ghost,
3340,giant,
3341,gift,
3342,giggle,
3343,glacier,
3344,glad,
3345,glamor,
3346,glamour,
3347,glare,
3348,glass,
3349,glide,
3350,glitter,
3351,global,
3352,globe,
3353,glorious,
3354,glory,
3355,glove,
3356,glow,
3357,glue,
3358,goal,
3359,goat,
3360,god,
3361,gold,
3362,golden,
3363,golf,
3364,goodby,
3365,goodness,
3366,goods,
3367,goose,
3368,gorgeous,
3369,gossip,
3370,governor,
3371,gown,
3372,graceful,
3373,gracious,
3374,grade,
3375,graduate,
3376,gram,
3377,grammar,
3378,gramme,
3379,grandmother,
3380,grape,
3381,graph,
3382,graphic,
3383,grass,
3384,graze,
3385,grease,
3386,great,
3387,greedy,
3388,green,
3389,greet,
3390,greeting,
3391,grey,
3392,grief,
3393,grieve,
3394,grim,
3395,grind,
3396,groan,
3397,grocer,
3398,grope,
3399,group,
3400,grown-up,
3401,growth,
3402,guess,
3403,guest,
3404,guild,
3405,guitar,
3406,gulf,
3407,gum,
3408,gun,
3409,guy,
3410,gym,
3411,gymnasium,
3412,hair,
3413,hall,
3414,halt,
3415,ham,
3416,hamburger,
3417,hammer,
3418,handbook,
3419,handicap,
3420,handkerchief,
3421,handsome,
3422,handwriting,
3423,handy,
3424,hang,
3425,happy,
3426,harassment,
3427,harbor,
3428,harden,
3429,hardware,
3430,harm,
3431,harness,
3432,hatch,
3433,hate,
3434,haul,
3435,hawk,
3436,hay,
3437,heading,
3438,headmaster,
3439,heap,
3440,hearing,
3441,heat,
3442,heave,
3443,heavy,
3444,hedge,
3445,heel,
3446,heir,
3447,helicopter,
3448,hell,
3449,helpful,
3450,hen,
3451,hence,
3452,henceforth,
3453,her,
3454,herald,
3455,herb,
3456,here,
3457,hero,
3458,heroine,
3459,hers,
3460,herself,
3461,hierarchy,
3462,highjack,
3463,highland,
3464,highway,
3465,hike,
3466,hill,
3467,hinge,
3468,hire,
3469,history,
3470,hobby,
3471,hoist,
3472,hole,
3473,holiday,
3474,hollow,
3475,homogeneous,
3476,honest,
3477,honey,
3478,honor,
3479,honorable,
3480,honourable,
3481,hop,
3482,hopeful,
3483,horizontal,
3484,horn,
3485,horrible,
3486,horror,
3487,horsepower,
3488,hose,
3489,hospital,
3490,host,
3491,hostage,
3492,hostess,
3493,hot,
3494,hotel,
3495,hound,
3496,housewife,
3497,housing,
3498,hover,
3499,howl,
3500,huddle,
3501,hug,
3502,huge,
3503,hum,
3504,human,
3505,humid,
3506,humidity,
3507,humiliate,
3508,humor,
3509,humour,
3510,hunger,
3511,hunt,
3512,hurl,
3513,hurricane,
3514,hurry,
3515,husband,
3516,hut,
3517,hypocrisy,
3518,hypothesis,
3519,hysterical,
3520,identification,
3521,idiom,
3522,idiot,
3523,idle,
3524,ignite,
3525,ignorance,
3526,illuminate,
3527,illustration,
3528,image,
3529,impart,
3530,imperial,
3531,impetus,
3532,importance,
3533,important,
3534,impossible,
3535,improve,
3536,improvement,
3537,inaugurate,
3538,inch,
3539,incline,
3540,include,
3541,increase,
3542,indignant,
3543,indoor,
3544,industrialise,
3545,industrialize,
3546,infect,
3547,infectious,
3548,influence,
3549,information,
3550,infrared,
3551,ingenious,
3552,inhale,
3553,inhibit,
3554,injure,
3555,ink,
3556,inland,
3557,inlet,
3558,inn,
3559,innumerable,
3560,inquire,
3561,inquiry,
3562,insert,
3563,inside,
3564,instability,
3565,install,
3566,installation,
3567,installment,
3568,instantaneous,
3569,instrumental,
3570,insulate,
3571,insult,
3572,intact,
3573,integral,
3574,intelligible,
3575,intensive,
3576,intercourse,
3577,interesting,
3578,interim,
3579,intermediate,
3580,intermittent,
3581,international,
3582,internet,
3583,intersection,
3584,interval,
3585,intimidate,
3586,intrigue,
3587,intrude,
3588,invade,
3589,invaluable,
3590,invariable,
3591,invariably,
3592,invasion,
3593,invent,
3594,invention,
3595,inventory,
3596,inverse,
3597,invitation,
3598,invite,
3599,inward,
3600,iron,
3601,irrespective,
3602,irrigate,
3603,irritate,
3604,island,
3605,isle,
3606,issue,
3607,item,
3608,ivory,
3609,jacket,
3610,jail,
3611,jam,
3612,january,
3613,jar,
3614,jargon,
3615,jaw,
3616,jazz,
3617,jealous,
3618,jeans,
3619,jewel,
3620,jewellery,
3621,jewelry,
3622,jog,
3623,join,
3624,jolly,
3625,journal,
3626,journey,
3627,joy,
3628,judge,
3629,judgment,
3630,judicial,
3631,jug,
3632,juice,
3633,july,
3634,junction,
3635,june,
3636,jungle,
3637,junk,
3638,kettle,
3639,keyboard,
3640,kick,
3641,kid,
3642,kidnap,
3643,kidney,
3644,kilo,
3645,kilometre,
3646,kin,
3647,kindergarten,
3648,king,
3649,kiss,
3650,kitchen,
3651,kite,
3652,knee,
3653,kneel,
3654,knife,
3655,knit,
3656,knob,
3657,knowledge,
3658,lab,
3659,label,
3660,labor,
3661,lace,
3662,lack,
3663,lad,
3664,lady,
3665,lag,
3666,lake,
3667,lamb,
3668,lame,
3669,lamp,
3670,landlady,
3671,landlord,
3672,lantern,
3673,lap,
3674,lapse,
3675,laptop,
3676,largely,
3677,lash,
3678,latent,
3679,latin,
3680,latter,
3681,laugh,
3682,laughter,
3683,launch,
3684,lavatory,
3685,law,
3686,lawn,
3687,lawyer,
3688,lay,
3689,layman,
3690,layoff,
3691,layout,
3692,leaf,
3693,leaflet,
3694,league,
3695,leak,
3696,learned,
3697,learning,
3698,lease,
3699,leather,
3700,leg,
3701,legal,
3702,legend,
3703,leisure,
3704,lemon,
3705,lend,
3706,length,
3707,lens,
3708,lesson,
3709,level,
3710,librarian,
3711,library,
3712,licence,
3713,lick,
3714,lid,
3715,lie,
3716,lift,
3717,light,
3718,lightning,
3719,likely,
3720,limp,
3721,linear,
3722,linen,
3723,liner,
3724,lion,
3725,lip,
3726,liquid,
3727,liquor,
3728,liter,
3729,litre,
3730,litter,
3731,lively,
3732,liver,
3733,living,
3734,loaf,
3735,local,
3736,locality,
3737,lock,
3738,locker,
3739,locomotive,
3740,lodge,
3741,lofty,
3742,lonely,
3743,longitude,
3744,loop,
3745,loose,
3746,lord,
3747,lorry,
3748,loss,
3749,loudspeaker,
3750,lover,
3751,low,
3752,lower,
3753,lubricate,
3754,luck,
3755,lucky,
3756,lunar,
3757,lung,
3758,lyric,
3759,mad,
3760,madame,
3761,magazine,
3762,magic,
3763,magistrate,
3764,magnet,
3765,magnetic,
3766,magnify,
3767,maid,
3768,maiden,
3769,mainland,
3770,majesty,
3771,male,
3772,malignant,
3773,mammal,
3774,man,
3775,maneuver,
3776,manner,
3777,manoeuvre,
3778,manual,
3779,marble,
3780,marital,
3781,mark,
3782,market,
3783,marriage,
3784,married,
3785,marry,
3786,marvellous,
3787,marvelous,
3788,marxist,
3789,massacre,
3790,mat,
3791,match,
3792,mate,
3793,material,
3794,maths,
3795,matter,
3796,meadow,
3797,meaning,
3798,means,
3799,measure,
3800,meat,
3801,meditate,
3802,meditation,
3803,meeting,
3804,melody,
3805,melon,
3806,member,
3807,memo,
3808,memorandum,
3809,memorial,
3810,memory,
3811,mention,
3812,menu,
3813,merchandise,
3814,merchant,
3815,merge,
3816,merry,
3817,mess,
3818,message,
3819,messenger,
3820,metaphor,
3821,method,
3822,metre,
3823,metric,
3824,metropolis,
3825,microphone,
3826,middle,
3827,midst,
3828,migrate,
3829,militant,
3830,milk,
3831,millimeter,
3832,millimetre,
3833,millionaire,
3834,mingle,
3835,miniature,
3836,ministry,
3837,minority,
3838,minus,
3839,miracle,
3840,mirror,
3841,mischief,
3842,misfortune,
3843,miss,
3844,missile,
3845,missing,
3846,missionary,
3847,mist,
3848,mistake,
3849,mistress,
3850,mix,
3851,moan,
3852,mob,
3853,mobile,
3854,mobilise,
3855,mobilize,
3856,model,
3857,modern,
3858,modest,
3859,module,
3860,moist,
3861,moisture,
3862,mold,
3863,monday,
3864,money,
3865,monkey,
3866,monotonous,
3867,month,
3868,monthly,
3869,monument,
3870,mood,
3871,moon,
3872,moral,
3873,morality,
3874,mortal,
3875,mosaic,
3876,mosquito,
3877,moss,
3878,motel,
3879,motion,
3880,mountain,
3881,mourn,
3882,mouse,
3883,mouth,
3884,move,
3885,movement,
3886,movie,
3887,mud,
3888,mug,
3889,multiply,
3890,murmur,
3891,muscle,
3892,muscular,
3893,mushroom,
3894,musical,
3895,musician,
3896,mute,
3897,mutter,
3898,mutton,
3899,nail,
3900,naked,
3901,name,
3902,namely,
3903,nap,
3904,napkin,
3905,narrow,
3906,nation,
3907,national,
3908,nationality,
3909,native,
3910,naughty,
3911,naval,
3912,navigation,
3913,neat,
3914,necessitate,
3915,neck,
3916,needle,
3917,negro,
3918,neighbor,
3919,neighbourhood,
3920,nephew,
3921,nerve,
3922,nest,
3923,network,
3924,neutron,
3925,nice,
3926,nickel,
3927,niece,
3928,nineteen,
3929,nod,
3930,noise,
3931,noisy,
3932,nominal,
3933,nominate,
3934,noon,
3935,norm,
3936,normalization,
3937,north,
3938,northeast,
3939,northern,
3940,northwest,
3941,nose,
3942,nostalgic,
3943,notable,
3944,notebook,
3945,noticeable,
3946,notify,
3947,notorious,
3948,notwithstanding,
3949,noun,
3950,nourish,
3951,novel,
3952,november,
3953,nowadays,
3954,nucleus,
3955,nuisance,
3956,numb,
3957,nurse,
3958,nursery,
3959,nut,
3960,nylon,
3961,oak,
3962,oar,
3963,oath,
3964,obedience,
3965,object,
3966,obsolete,
3967,obstruct,
3968,obstruction,
3969,occasional,
3970,october,
3971,odor,
3972,odour,
3973,offend,
3974,offensive,
3975,office,
3976,offset,
3977,oil,
3978,oneself,
3979,onion,
3980,opaque,
3981,opera,
3982,opinion,
3983,oppress,
3984,optical,
3985,optimum,
3986,optional,
3987,oral,
3988,orange,
3989,orchard,
3990,order,
3991,ore,
3992,organ,
3993,organisation,
3994,organise,
3995,orient,
3996,oriental,
3997,orientation,
3998,orphan,
3999,orthodox,
4000,ounce,
4001,outfit,
4002,outing,
4003,outside,
4004,outskirts,
4005,outward,
4006,oval,
4007,oven,
4008,overcoat,
4009,overflow,
4010,overhaul,
4011,overhear,
4012,overnight,
4013,overpass,
4014,overtake,
4015,overthrow,
4016,overtime,
4017,overwhelm,
4018,overwhelming,
4019,owe,
4020,owing,
4021,owl,
4022,owner,
4023,ox,
4024,oxide,
4025,ozone,
4026,pace,
4027,pack,
4028,package,
4029,packet,
4030,pact,
4031,pad,
4032,paddle,
4033,pail,
4034,painful,
4035,painter,
4036,pair,
4037,pale,
4038,palm,
4039,pamphlet,
4040,pan,
4041,panda,
4042,panorama,
4043,pant,
4044,pants,
4045,paperback,
4046,parade,
4047,paradigm,
4048,paragraph,
4049,paralyze,
4050,parameter,
4051,parasite,
4052,pardon,
4053,parent,
4054,park,
4055,part,
4056,partner,
4057,party,
4058,passenger,
4059,passerby,
4060,passport,
4061,past,
4062,paste,
4063,pasture,
4064,pat,
4065,patch,
4066,path,
4067,pathetic,
4068,patriotic,
4069,patron,
4070,pattern,
4071,pavement,
4072,paw,
4073,pea,
4074,peace,
4075,peaceful,
4076,peach,
4077,peanut,
4078,pear,
4079,peasant,
4080,pebble,
4081,pedal,
4082,pedestrian,
4083,peel,
4084,peep,
4085,pen,
4086,pencil,
4087,pendulum,
4088,penetrate,
4089,penny,
4090,pepper,
4091,per,
4092,perfect,
4093,perfection,
4094,perfume,
4095,period,
4096,periodical,
4097,perish,
4098,permeate,
4099,perplex,
4100,persecute,
4101,persevere,
4102,personal,
4103,pest,
4104,pet,
4105,petition,
4106,petty,
4107,pharmacy,
4108,phone,
4109,photo,
4110,phrase,
4111,physiological,
4112,physiology,
4113,pickup,
4114,picnic,
4115,picture,
4116,pie,
4117,piece,
4118,pierce,
4119,pig,
4120,pigeon,
4121,pill,
4122,pillar,
4123,pillow,
4124,pilot,
4125,pinch,
4126,pine,
4127,pink,
4128,pint,
4129,pirate,
4130,pistol,
4131,piston,
4132,pitch,
4133,pity,
4134,plaintiff,
4135,plane,
4136,plantation,
4137,plaster,
4138,plateau,
4139,playground,
4140,plea,
4141,pleasure,
4142,plenty,
4143,plight,
4144,plough,
4145,plumber,
4146,plural,
4147,plus,
4148,pneumonia,
4149,pocket,
4150,poem,
4151,poke,
4152,polar,
4153,pole,
4154,police,
4155,policeman,
4156,policy,
4157,polite,
4158,pollute,
4159,pond,
4160,ponder,
4161,pool,
4162,pop,
4163,pope,
4164,popular,
4165,population,
4166,porcelain,
4167,porch,
4168,pork,
4169,port,
4170,portable,
4171,porter,
4172,portfolio,
4173,possible,
4174,possibly,
4175,postage,
4176,postcard,
4177,poster,
4178,postman,
4179,pot,
4180,potato,
4181,poultry,
4182,pound,
4183,powder,
4184,power,
4185,powerful,
4186,practically,
4187,practice,
4188,practise,
4189,pray,
4190,prayer,
4191,precedent,
4192,precious,
4193,precise,
4194,preclude,
4195,predict,
4196,predominant,
4197,prefer,
4198,prepare,
4199,preposition,
4200,president,
4201,pressure,
4202,presume,
4203,pretext,
4204,pretty,
4205,prevent,
4206,price,
4207,prick,
4208,priest,
4209,prince,
4210,princess,
4211,prison,
4212,prisoner,
4213,prize,
4214,probable,
4215,proceeding,
4216,process,
4217,procession,
4218,product,
4219,profit,
4220,programme,
4221,project,
4222,projector,
4223,promise,
4224,pronoun,
4225,pronounce,
4226,pronunciation,
4227,propaganda,
4228,prophet,
4229,prospective,
4230,prosper,
4231,prosperous,
4232,protect,
4233,prototype,
4234,prove,
4235,provide,
4236,province,
4237,psychiatry,
4238,pub,
4239,publicity,
4240,publish,
4241,puff,
4242,pulse,
4243,pump,
4244,punch,
4245,punctual,
4246,punish,
4247,pupil,
4248,puppet,
4249,purple,
4250,purpose,
4251,purse,
4252,push,
4253,qualitative,
4254,quality,
4255,quantify,
4256,quarrel,
4257,quart,
4258,quarterly,
4259,quartz,
4260,queer,
4261,quench,
4262,questionnaire,
4263,quick,
4264,quiet,
4265,quilt,
4266,quiver,
4267,quiz,
4268,rabbit,
4269,race,
4270,racial,
4271,rack,
4272,racket,
4273,radiant,
4274,radiate,
4275,radio,
4276,radioactive,
4277,rag,
4278,raid,
4279,rail,
4280,railroad,
4281,railway,
4282,rain,
4283,rainbow,
4284,rake,
4285,rally,
4286,rap,
4287,rape,
4288,rapid,
4289,rarely,
4290,rash,
4291,rat,
4292,rate,
4293,razor,
4294,reader,
4295,ready,
4296,realise,
4297,reality,
4298,reassure,
4299,rebellion,
4300,recede,
4301,receive,
4302,recent,
4303,recipe,
4304,reciprocal,
4305,recite,
4306,reckless,
4307,reclaim,
4308,recognise,
4309,recollect,
4310,reconcile,
4311,record,
4312,recorder,
4313,rectangle,
4314,rectify,
4315,recycle,
4316,red,
4317,redeem,
4318,reduce,
4319,redundant,
4320,reed,
4321,reel,
4322,refine,
4323,reflexion,
4324,refreshment,
4325,refugee,
4326,refund,
4327,refusal,
4328,rehearsal,
4329,rehearse,
4330,rein,
4331,rejoice,
4332,relation,
4333,relationship,
4334,relativity,
4335,relax,
4336,relay,
4337,relish,
4338,rely,
4339,remain,
4340,remainder,
4341,remember,
4342,remind,
4343,remnant,
4344,removal,
4345,renew,
4346,renovate,
4347,rent,
4348,repair,
4349,repay,
4350,repeat,
4351,repeated,
4352,repertoire,
4353,repetition,
4354,replacement,
4355,reply,
4356,report,
4357,reporter,
4358,repression,
4359,reproach,
4360,reptile,
4361,resemblance,
4362,reservoir,
4363,resign,
4364,resolute,
4365,respect,
4366,respective,
4367,responsibility,
4368,rest,
4369,restaurant,
4370,restless,
4371,restrain,
4372,result,
4373,resultant,
4374,retention,
4375,retire,
4376,retort,
4377,retrieve,
4378,retrospect,
4379,return,
4380,revenge,
4381,revolt,
4382,rib,
4383,ribbon,
4384,rice,
4385,rich,
4386,riddle,
4387,ride,
4388,ridge,
4389,ridiculous,
4390,rifle,
4391,rim,
4392,ring,
4393,riot,
4394,ripe,
4395,rise,
4396,risk,
4397,river,
4398,road,
4399,roar,
4400,robe,
4401,robot,
4402,robust,
4403,rock,
4404,rod,
4405,roll,
4406,romance,
4407,roof,
4408,room,
4409,root,
4410,rope,
4411,rose,
4412,rot,
4413,rotary,
4414,rotten,
4415,round,
4416,rouse,
4417,route,
4418,row,
4419,royalty,
4420,rub,
4421,rubbish,
4422,ruby,
4423,rude,
4424,rug,
4425,ruin,
4426,ruler,
4427,rumor,
4428,rush,
4429,rust,
4430,ruthless,
4431,sack,
4432,sad,
4433,saddle,
4434,safe,
4435,safety,
4436,sail,
4437,saint,
4438,sake,
4439,salad,
4440,salary,
4441,salesman,
4442,salient,
4443,salt,
4444,salute,
4445,salvation,
4446,same,
4447,sand,
4448,sandwich,
4449,sane,
4450,sarcastic,
4451,satire,
4452,saturate,
4453,saturday,
4454,sauce,
4455,saucer,
4456,sausage,
4457,save,
4458,saw,
4459,scan,
4460,scandal,
4461,scar,
4462,scarce,
4463,scare,
4464,scarf,
4465,scattered,
4466,scenario,
4467,scene,
4468,scent,
4469,scholarship,
4470,science,
4471,scientific,
4472,scientist,
4473,scissors,
4474,scold,
4475,scout,
4476,scramble,
4477,scrap,
4478,scrape,
4479,scratch,
4480,screen,
4481,screw,
4482,script,
4483,sea,
4484,seal,
4485,seam,
4486,search,
4487,seaside,
4488,season,
4489,seat,
4490,second,
4491,seed,
4492,seek,
4493,segregate,
4494,seize,
4495,selfish,
4496,sell,
4497,seminar,
4498,sensation,
4499,sense,
4500,sentence,
4501,september,
4502,serial,
4503,service,
4504,sew,
4505,sex,
4506,shabby,
4507,shadow,
4508,shady,
4509,shaft,
4510,shallow,
4511,sham,
4512,shampoo,
4513,shape,
4514,share,
4515,shark,
4516,shatter,
4517,shave,
4518,shear,
4519,sheep,
4520,shelf,
4521,shell,
4522,shepherd,
4523,shift,
4524,shilling,
4525,shine,
4526,ship,
4527,shipment,
4528,shirt,
4529,shiver,
4530,shock,
4531,shoe,
4532,shoot,
4533,shop,
4534,shopkeeper,
4535,shore,
4536,short,
4537,shortly,
4538,shot,
4539,shoulder,
4540,shout,
4541,shower,
4542,shrewd,
4543,shrug,
4544,shut,
4545,shutter,
4546,shy,
4547,side,
4548,sideways,
4549,siege,
4550,sigh,
4551,sight,
4552,sightseeing,
4553,signify,
4554,silence,
4555,silk,
4556,silly,
4557,silver,
4558,similar,
4559,simulate,
4560,simultaneous,
4561,sin,
4562,sincere,
4563,sing,
4564,single,
4565,sip,
4566,sir,
4567,siren,
4568,sister,
4569,sit,
4570,site,
4571,situated,
4572,size,
4573,skate,
4574,skeleton,
4575,skeptical,
4576,ski,
4577,skillful,
4578,skin,
4579,skirt,
4580,skull,
4581,skyscraper,
4582,slam,
4583,slap,
4584,slaughter,
4585,slave,
4586,sleep,
4587,sleeve,
4588,slender,
4589,slide,
4590,slim,
4591,slip,
4592,slipper,
4593,slippery,
4594,slit,
4595,slope,
4596,slow,
4597,sly,
4598,smart,
4599,smash,
4600,smell,
4601,smile,
4602,smog,
4603,smoke,
4604,smuggle,
4605,snack,
4606,snake,
4607,snatch,
4608,sneak,
4609,sneeze,
4610,sniff,
4611,snobbish,
4612,snow,
4613,snowstorm,
4614,soap,
4615,soar,
4616,sob,
4617,sober,
4618,soccer,
4619,social,
4620,socialism,
4621,sock,
4622,soda,
4623,sofa,
4624,soft,
4625,soil,
4626,solar,
4627,soldier,
4628,solemn,
4629,solidarity,
4630,solitary,
4631,solo,
4632,soluble,
4633,solve,
4634,sometimes,
4635,son,
4636,song,
4637,sophomore,
4638,sore,
4639,sorrow,
4640,soul,
4641,sound,
4642,soup,
4643,sour,
4644,source,
4645,south,
4646,southeast,
4647,southern,
4648,southwest,
4649,space,
4650,spaceship,
4651,spade,
4652,sparkle,
4653,speak,
4654,speaker,
4655,spear,
4656,special,
4657,specialise,
4658,speciality,
4659,specialty,
4660,specification,
4661,specimen,
4662,spectacle,
4663,spectacular,
4664,speech,
4665,speed,
4666,spell,
4667,spelling,
4668,spend,
4669,sphere,
4670,spicy,
4671,spider,
4672,spill,
4673,spine,
4674,spiral,
4675,spit,
4676,splendid,
4677,spokesman,
4678,sponge,
4679,spoon,
4680,sport,
4681,sportsman,
4682,spread,
4683,sprinkle,
4684,sprout,
4685,squirrel,
4686,stab,
4687,stack,
4688,stagger,
4689,stagnant,
4690,stain,
4691,stair,
4692,staircase,
4693,stairway,
4694,stale,
4695,stalk,
4696,stall,
4697,stamp,
4698,stand,
4699,standard,
4700,standpoint,
4701,staple,
4702,startle,
4703,state,
4704,statesman,
4705,static,
4706,statical,
4707,stationery,
4708,statistical,
4709,statue,
4710,stay,
4711,steak,
4712,steal,
4713,steamer,
4714,steel,
4715,step,
4716,stereo,
4717,sticky,
4718,sting,
4719,stitch,
4720,stocking,
4721,stomach,
4722,stone,
4723,stool,
4724,stoop,
4725,stop,
4726,store,
4727,storm,
4728,story,
4729,straight,
4730,strange,
4731,stranger,
4732,strap,
4733,strawberry,
4734,streamline,
4735,strenuous,
4736,stress,
4737,strict,
4738,strife,
4739,stroke,
4740,stroll,
4741,strong,
4742,structure,
4743,struggle,
4744,stubborn,
4745,student,
4746,stumble,
4747,stun,
4748,stupid,
4749,sturdy,
4750,style,
4751,subject,
4752,subjective,
4753,submarine,
4754,submerge,
4755,subtract,
4756,succeed,
4757,success,
4758,successful,
4759,successor,
4760,suck,
4761,sudden,
4762,sue,
4763,suffice,
4764,sugar,
4765,suggestion,
4766,suite,
4767,sulfur,
4768,sulphur,
4769,summarise,
4770,summary,
4771,summer,
4772,summit,
4773,summon,
4774,sun,
4775,sunday,
4776,sunrise,
4777,sunset,
4778,sunshine,
4779,super,
4780,superb,
4781,supermarket,
4782,supersonic,
4783,supper,
4784,surge,
4785,surprise,
4786,surrender,
4787,survey,
4788,swallow,
4789,swamp,
4790,swan,
4791,swarm,
4792,sway,
4793,swear,
4794,sweat,
4795,sweater,
4796,swell,
4797,swift,
4798,swim,
4799,sword,
4800,symmetry,
4801,sympathise,
4802,sympathize,
4803,symposium,
4804,syndrome,
4805,synthesis,
4806,system,
4807,table,
4808,tablet,
4809,taboo,
4810,tactics,
4811,tag,
4812,tailor,
4813,tale,
4814,talent,
4815,tall,
4816,tame,
4817,tan,
4818,tangle,
4819,tanker,
4820,tape,
4821,tar,
4822,target,
4823,tariff,
4824,task,
4825,taste,
4826,tax,
4827,taxi,
4828,tea,
4829,teacher,
4830,team,
4831,teenager,
4832,telegram,
4833,telephone,
4834,temperament,
4835,temple,
4836,tempo,
4837,tenant,
4838,tend,
4839,tender,
4840,tent,
4841,term,
4842,terminal,
4843,terrify,
4844,terror,
4845,testify,
4846,testimony,
4847,textbook,
4848,texture,
4849,thanksgiving,
4850,theater,
4851,theft,
4852,thereafter,
4853,therefore,
4854,thereof,
4855,thermal,
4856,thermometer,
4857,thief,
4858,thigh,
4859,thirst,
4860,thirsty,
4861,thirteen,
4862,thirty,
4863,thorn,
4864,thorough,
4865,thousand,
4866,thread,
4867,thrill,
4868,throw,
4869,thrust,
4870,thumb,
4871,thunder,
4872,thursday,
4873,tick,
4874,ticket,
4875,tie,
4876,tiger,
4877,tile,
4878,till,
4879,tilt,
4880,timber,
4881,time,
4882,timid,
4883,tin,
4884,tip,
4885,tire,
4886,tired,
4887,tiresome,
4888,title,
4889,to,
4890,toast,
4891,toe,
4892,toil,
4893,tomato,
4894,tomorrow,
4895,ton,
4896,tongue,
4897,tonight,
4898,topic,
4899,torment,
4900,torrent,
4901,torture,
4902,toss,
4903,total,
4904,tourist,
4905,towel,
4906,tower,
4907,town,
4908,toy,
4909,trade,
4910,trademark,
4911,tradition,
4912,traffic,
4913,traitor,
4914,tramp,
4915,transcend,
4916,transistor,
4917,transit,
4918,transmission,
4919,trap,
4920,trash,
4921,treason,
4922,treasure,
4923,treat,
4924,treaty,
4925,tree,
4926,tremble,
4927,tremendous,
4928,trench,
4929,triangle,
4930,tribute,
4931,trick,
4932,trifle,
4933,trim,
4934,trip,
4935,triple,
4936,trolley,
4937,trolly,
4938,tropic,
4939,trouble,
4940,troublesome,
4941,trousers,
4942,trunk,
4943,trust,
4944,truth,
4945,tub,
4946,tube,
4947,tuck,
4948,tuesday,
4949,tug,
4950,tumble,
4951,tumor,
4952,tumour,
4953,turkey,
4954,turmoil,
4955,turn,
4956,tutor,
4957,tv,
4958,twin,
4959,twinkle,
4960,typewriter,
4961,typhoon,
4962,typist,
4963,ugly,
4964,ultraviolet,
4965,umbrella,
4966,unanimous,
4967,uncover,
4968,underneath,
4969,understand,
4970,undesirable,
4971,undo,
4972,unify,
4973,unit,
4974,unite,
4975,university,
4976,unload,
4977,up-to-date,
4978,uphold,
4979,upper,
4980,uproar,
4981,upward,
4982,usage,
4983,usual,
4984,utilise,
4985,utter,
4986,vacation,
4987,value,
4988,valve,
4989,van,
4990,vapor,
4991,vapour,
4992,vase,
4993,vegetable,
4994,vegetarian,
4995,vegetation,
4996,veil,
4997,vein,
4998,velvet,
4999,ventilate,
5000,verb,
5001,versatile,
5002,verse,
5003,very,
5004,vest,
5005,veteran,
5006,veto,
5007,via,
5008,vibrate,
5009,vicinity,
5010,victory,
5011,video,
5012,view,
5013,vigorous,
5014,village,
5015,vinegar,
5016,violet,
5017,violin,
5018,visit,
5019,visitor,
5020,vocabulary,
5021,vocal,
5022,vocation,
5023,voice,
5024,void,
5025,volcano,
5026,volleyball,
5027,volt,
5028,voltage,
5029,vote,
5030,vowel,
5031,vulgar,
5032,wage,
5033,waggon,
5034,wagon,
5035,waist,
5036,wait,
5037,waitress,
5038,wake,
5039,waken,
5040,walk,
5041,wall,
5042,wallet,
5043,wander,
5044,ward,
5045,wardrobe,
